Feedback ID,Analysis Score,Feedback Text Preview
349,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
350,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
351,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
352,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
353,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
354,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
355,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
356,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
357,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
358,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
359,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
360,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
361,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
362,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
363,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
364,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
365,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
366,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
367,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
368,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
369,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
370,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
371,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
372,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
373,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
374,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
375,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
376,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
377,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
378,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
379,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
380,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
381,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
382,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
383,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
384,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
385,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
386,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
387,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
388,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
389,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
390,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
391,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
392,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
393,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
394,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
395,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
396,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
397,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
398,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
399,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
400,8.335707805345043e+30,"After using it for several weeks, I have observed that the performance is generally good but there a"
